category,tercile,era,window,N,mean_car,median_car,std_car,t_stat,p_value,pct_positive,fdr_survivor
Outcome of Board Meeting,t3,2023-2024,5d,852,-0.010738826466373926,-0.014089889706281888,0.046960457845668914,-6.674892863831319,2.474128412327985e-11,35.2112676056338,True
Outcome of Board Meeting,t3,2025-2026,20d,1502,-0.011162742354327616,-0.014844057860059656,0.08195234348936493,-5.278912825451297,1.299526074270858e-07,39.81358189081225,True
Outcome of Board Meeting,t3,2025-2026,2d,1502,-0.002492647165557219,-0.00350325760941006,0.028982591341003207,-3.333178420769381,0.0008585986265718276,44.34087882822903,True
Outcome of Board Meeting,t3,2025-2026,5d,1502,-0.0046430055906893745,-0.00524814750902175,0.04080539197007893,-4.409776908347633,1.0347716480735751e-05,45.07323568575233,True
Press Release,t1,2020-2022,20d,2402,-0.004553140429858617,-0.026503390490526135,0.1286461009074436,-1.7346062979680015,0.0828105632052158,39.34221482098251,False
Press Release,t1,2020-2022,2d,2402,-0.00629226108432973,-0.010986394988833859,0.042381787086307694,-7.276356529418744,3.429564788922833e-13,37.51040799333889,True
Press Release,t1,2020-2022,5d,2402,-0.005288447696673638,-0.013228264078314733,0.06707266468183011,-3.8642850481757525,0.00011141505331995189,39.00915903413822,True
Press Release,t1,2023-2024,20d,1723,0.004766255074978349,-0.011387061736970905,0.1195001192492577,1.6555853729406587,0.09780581433692864,44.51538015089959,False
Press Release,t1,2023-2024,2d,1723,-0.0023400382870799666,-0.006586862560852502,0.039256170734081115,-2.4743302701259493,0.013348623174863749,41.32327336041788,True
Press Release,t1,2023-2024,5d,1723,-0.0006810504136350024,-0.009233061589370206,0.05987961771498927,-0.4721096534144345,0.636848522425036,42.36796285548462,False
Press Release,t1,2025-2026,20d,1559,-0.004105242046451761,-0.016763402910842662,0.11281461511922476,-1.4368004649648192,0.15077469826067946,43.36112892880051,False
Press Release,t1,2025-2026,2d,1559,-0.00283339566183685,-0.006216353182499246,0.03990005331324471,-2.803863106934973,0.0050494339061751105,42.71969211032713,True
Press Release,t1,2025-2026,5d,1559,-0.003765383403717312,-0.011641118463444733,0.059131786991054744,-2.5142662047447297,0.011928036031585357,40.923669018601665,True
Press Release,t2,2020-2022,20d,1742,-0.010275365707263876,-0.01957835983227879,0.11142480364646527,-3.8489253280992957,0.00011863716229361592,40.068886337543056,True
Press Release,t2,2020-2022,2d,1742,-0.0033401439848821713,-0.006344132485559317,0.03679510584520709,-3.7887784219005085,0.0001513898630330956,40.64293915040184,True
Press Release,t2,2020-2022,5d,1742,-0.005453687941639436,-0.011086017397449521,0.05775634498352121,-3.9410746182114957,8.111738542831368e-05,39.49483352468427,True
Press Release,t2,2023-2024,20d,2361,-0.007492897142929361,-0.018035343603165943,0.09425952286882384,-3.862535886263016,0.00011221607461134477,41.38077085980517,True
Press Release,t2,2023-2024,2d,2361,-0.0036380710566680345,-0.006479646099413872,0.03273655132899816,-5.399906555817315,6.667561766197838e-08,39.60186361711139,True
Press Release,t2,2023-2024,5d,2361,-0.0041019094904267495,-0.008927728687872727,0.05053852588638985,-3.943769251978478,8.021084053788926e-05,41.46548072850487,True
Press Release,t2,2025-2026,20d,2340,-0.011667401169507777,-0.018794247964628308,0.09192837000915738,-6.139492877247884,8.278533584749058e-10,40.256410256410255,True
Press Release,t2,2025-2026,2d,2340,-0.004242404122707319,-0.006378997208783543,0.03607094234164883,-5.689347705821095,1.2752556514191499e-08,40.76923076923077,True
Press Release,t2,2025-2026,5d,2340,-0.005706253976281142,-0.008078146047863444,0.051893559794271606,-5.319190726142143,1.042298275941063e-07,41.36752136752136,True
Press Release,t3,2020-2022,20d,3982,-0.0175712180779042,-0.024874014202103556,0.09517943016523833,-11.64955661504613,2.306557741444071e-31,37.84530386740331,True
Press Release,t3,2020-2022,2d,3982,-0.002749914218931561,-0.005371280497602604,0.03171679397747061,-5.471173576997619,4.470651618052114e-08,40.708186840783526,True
Press Release,t3,2020-2022,5d,3982,-0.0049703068133722895,-0.008066277763729368,0.04711227472876777,-6.657324895806045,2.7885631784810287e-11,41.71270718232044,True
Press Release,t3,2023-2024,20d,2753,-0.013349358859955224,-0.019155598303662646,0.07499574822100803,-9.339569781574971,9.672634024492739e-21,39.33890301489284,True
Press Release,t3,2023-2024,2d,2753,-0.0039448596210891,-0.005849739877867632,0.024967485745771602,-8.29010151048859,1.1315185895018924e-16,39.01198692335634,True
Press Release,t3,2023-2024,5d,2753,-0.00505518754050563,-0.007373830565032824,0.04046714086112785,-6.554474173108896,5.5838277568932064e-11,40.93715946240465,True
Press Release,t3,2025-2026,20d,2134,-0.006935969564686879,-0.010089161733332741,0.08935301134406648,-3.5858753828221306,0.0003359493674085221,44.47047797563262,True
Press Release,t3,2025-2026,2d,2134,-0.001798836655174198,-0.0026984242536873815,0.028972678938064492,-2.868139577853961,0.0041289333625204065,45.17338331771322,True
Press Release,t3,2025-2026,5d,2134,-0.002459245715475979,-0.0033311876846346955,0.04398412334641636,-2.582873821600932,0.009798115024579918,46.67291471415182,True
Record Date,t1,2020-2022,20d,476,-0.008784968761213777,-0.02976849335648074,0.13754634586498313,-1.393460430366058,0.16348060274590026,37.81512605042017,False
Record Date,t1,2020-2022,2d,476,0.0008337850899558582,-0.004600154034544279,0.03955081737919643,0.45994101333482457,0.6455585605579568,42.64705882352941,False
Record Date,t1,2020-2022,5d,476,0.0027967576543940107,-0.004658095446793353,0.06549334924058291,0.9316678551318677,0.3515082037763253,46.21848739495798,False
Record Date,t1,2023-2024,20d,382,0.0024680441202385305,-0.025717276708424497,0.12043185067741033,0.40053755311317385,0.6887606298411773,38.7434554973822,False
Record Date,t1,2023-2024,2d,382,0.0012148243854451916,-0.0033397262212802037,0.036091427465216756,0.6578715767084992,0.5106206561043135,44.24083769633508,False
Record Date,t1,2023-2024,5d,382,0.0015995783046167686,-0.0023027939942095177,0.05370031604022791,0.5821841062016598,0.5604426778650629,47.64397905759162,False
Record Date,t1,2025-2026,20d,358,-0.014765504204252296,-0.02743857848274972,0.10666979745655548,-2.6190773481980507,0.00881679535702791,36.592178770949715,True
Record Date,t1,2025-2026,2d,358,0.0003254796358956611,-0.0017508374218191958,0.038097202265711956,0.16164871296359826,0.8715824943445144,48.882681564245814,False
Record Date,t1,2025-2026,5d,358,-0.00344300344108373,-0.006765738705069635,0.056296416804128835,-1.1571727996931305,0.24720176831747487,43.01675977653631,False
Record Date,t2,2020-2022,20d,388,-0.01947928129723955,-0.029513013754511985,0.1028781716825124,-3.7296283252341236,0.00019176242533169505,34.5360824742268,True
Record Date,t2,2020-2022,2d,388,-0.0031840133423176186,-0.005536677218400898,0.03623708363077983,-1.7307626058997463,0.08349411390809185,41.49484536082475,False
Record Date,t2,2020-2022,5d,388,-0.0035044631419515137,-0.0073896083488453335,0.05239983236923452,-1.3173690676530028,0.18771494413167056,43.29896907216495,False
Record Date,t2,2023-2024,20d,469,-0.010009018326179448,-0.01832335380254979,0.10861405364166626,-1.995684495321974,0.045968275786088184,39.6588486140725,True
Record Date,t2,2023-2024,2d,469,-0.0014599216074478879,-0.004123570078709671,0.036768466406712205,-0.8598851357477978,0.38985236299863346,43.923240938166316,False
Record Date,t2,2023-2024,5d,469,-0.002974751719403188,-0.005231623259147278,0.05160046569913547,-1.2484855620721567,0.2118532924944907,45.20255863539446,False
Record Date,t2,2025-2026,20d,496,-0.01944924674096838,-0.025689757394036783,0.08472484795643988,-5.11249417379548,3.1793279560567786e-07,35.685483870967744,True
Record Date,t2,2025-2026,2d,496,-0.0034167596499256885,-0.0029344025735224544,0.031133925949564357,-2.4441135558720655,0.014520855242182579,44.95967741935484,True
Record Date,t2,2025-2026,5d,496,-0.006517280248820583,-0.0073020111694985235,0.04269111378398075,-3.399928228208962,0.0006740354300898537,38.91129032258064,True
Record Date,t3,2020-2022,20d,304,-0.023487301201186115,-0.03564849351310173,0.09892868173576419,-4.139498094836547,3.480664912145705e-05,36.84210526315789,True
Record Date,t3,2020-2022,2d,304,-0.0013423950064723098,-0.0020050352629314983,0.029292114250620154,-0.7990360989941238,0.42426948041695345,46.71052631578947,False
Record Date,t3,2020-2022,5d,304,-0.0054359480849254585,-0.008532616358512768,0.05248198860719217,-1.8059337302837175,0.07092869160624929,38.48684210526316,False
Record Date,t3,2023-2024,20d,363,-0.015912760828557134,-0.025559985793104367,0.08118141653441235,-3.73458391863321,0.0001880257882870161,37.1900826446281,True
Record Date,t3,2023-2024,2d,363,-0.0008375281153792804,-0.0046251807009066725,0.02980122454405553,-0.535449599094763,0.5923390005538571,43.25068870523416,False
Record Date,t3,2023-2024,5d,363,-0.0007426952785531592,-0.005912434724583582,0.04253427634502791,-0.3326786475022659,0.7393768691534379,43.25068870523416,False
Record Date,t3,2025-2026,20d,421,-0.011911818480163207,-0.020284558569798383,0.08352300175186528,-2.9262607390012416,0.0034306327726591713,39.90498812351544,True
Record Date,t3,2025-2026,2d,421,-0.0012130317732666135,-0.00222157874602269,0.027874107888948105,-0.8929193775591988,0.3719003492013674,47.74346793349169,False
Record Date,t3,2025-2026,5d,421,-0.0026040094341827193,-0.005063368132633417,0.04048124086109088,-1.319865827959122,0.18687981852111557,44.89311163895487,False
Recording of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,20d,455,-0.001980996774506151,-0.01615505653860927,0.09998706318336846,-0.4226157266428273,0.6725756505180271,42.637362637362635,False
Recording of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,2d,455,-0.0048451226090860085,-0.009635690126028051,0.035398026850851805,-2.9196541891716916,0.003504199954850461,38.681318681318686,True
Recording of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,5d,455,-0.005725582604235848,-0.010194625657721446,0.05246480866256081,-2.3278623148647486,0.019919415883391935,37.362637362637365,True
Recording of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,20d,287,-0.014848923890734476,-0.019336277287762105,0.07612191276438765,-3.304655840310957,0.0009509309231505265,40.41811846689895,True
Recording of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,2d,287,-0.005512019447065831,-0.008274635741976955,0.03217040173952595,-2.9026535635439976,0.0037001570314486435,35.54006968641115,True
Recording of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,5d,287,-0.008209691355002527,-0.00853803857826363,0.04622297026547834,-3.00891506549253,0.002621824002113523,41.11498257839721,True
Recording of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,20d,226,-0.01172642566550524,-0.012747818104720587,0.07032730326965204,-2.5066627652786897,0.012187693008396446,40.26548672566372,True
Recording of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,2d,226,-0.0024877686453380504,-0.004022965610043505,0.026743838533019454,-1.3984291492043979,0.16198423491885428,41.5929203539823,False
Recording of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,5d,226,-0.0037063639494326777,-0.005309937366414608,0.04006513217735668,-1.390707198750449,0.16431423378381504,42.0353982300885,False
Related Party Transactions,t1,2020-2022,20d,584,-0.0056297666641412294,-0.027492401205228667,0.1213860584406795,-1.1207997079281034,0.2623731285208508,37.15753424657534,False
Related Party Transactions,t1,2020-2022,2d,584,-0.0042248944479883815,-0.0102963747606436,0.03686796491164333,-2.7693198673141852,0.0056173456542528664,36.64383561643836,True
Related Party Transactions,t1,2020-2022,5d,584,-0.003463303107334152,-0.010788870900634628,0.061763463883893734,-1.3550810798137294,0.17539172603108089,40.06849315068493,False
Related Party Transactions,t1,2023-2024,20d,290,0.001524298372175013,-0.022097131766409817,0.11157713035584066,0.23264503965943928,0.8160370501453317,39.310344827586206,False
Related Party Transactions,t1,2023-2024,2d,290,-0.004158701130740375,-0.00997082547602307,0.03595409897615235,-1.969737258129218,0.048868490563912396,35.172413793103445,True
Related Party Transactions,t1,2023-2024,5d,290,-0.0038928699979317366,-0.014725044374327978,0.05654512016597185,-1.1723944890826683,0.24103871103660246,38.96551724137931,False
Related Party Transactions,t1,2025-2026,20d,11,-0.0017397225310551738,-0.0025673679377808956,0.15045292489933043,-0.03835091194603362,0.969407898754548,45.45454545454545,False
Related Party Transactions,t1,2025-2026,2d,11,0.006718987872960092,-0.00513691547500883,0.05524439922913068,0.4033777551481829,0.6866703486954422,36.36363636363637,False
Related Party Transactions,t1,2025-2026,5d,11,0.006614967708769479,-0.03218198840232689,0.07391198796552001,0.2968309538709748,0.7665955721644531,36.36363636363637,False
Related Party Transactions,t2,2020-2022,20d,261,-0.03106733650678928,-0.044001461144586695,0.10547774887216876,-4.758427127901407,1.951073038709889e-06,30.268199233716476,True
Related Party Transactions,t2,2020-2022,2d,261,-0.0023488726974354324,-0.007089128090075447,0.03164712876123671,-1.1990724354901081,0.2304997811395667,39.08045977011494,False
Related Party Transactions,t2,2020-2022,5d,261,-0.009297954617913572,-0.013998835166567192,0.04326588140393516,-3.4718593285494324,0.0005168670996035721,34.48275862068966,True
Related Party Transactions,t2,2023-2024,20d,240,-0.01597095809293946,-0.025139182258601234,0.08866806067806857,-2.790418748032032,0.005263991078459984,37.5,True
Related Party Transactions,t2,2023-2024,2d,240,-0.0033846841532546496,-0.00525850900622471,0.03176625007602,-1.6506607265706976,0.09880787140835127,42.083333333333336,False
Related Party Transactions,t2,2023-2024,5d,240,-0.007409266623769517,-0.010200332799774614,0.045198485470364834,-2.5395511325515367,0.011099481923717338,38.333333333333336,True
Related Party Transactions,t2,2025-2026,20d,9,-0.05304673918062627,-0.04133181998058677,0.08604683183889976,-1.849460510525563,0.06439134488537056,22.22222222222222,False
Related Party Transactions,t2,2025-2026,2d,9,-0.010361343631828081,-0.014920597666694402,0.02806784970728345,-1.1074603583693163,0.26809494231167874,44.44444444444444,False
Related Party Transactions,t2,2025-2026,5d,9,-0.02645286839809126,-0.04342060489477573,0.049244380583952384,-1.6115261122836606,0.1070651005320204,22.22222222222222,False
Related Party Transactions,t3,2020-2022,20d,333,-0.033897855495237564,-0.04341401507341858,0.09078707689497446,-6.813500742041464,9.525186709547056e-12,27.627627627627625,True
Related Party Transactions,t3,2020-2022,2d,333,-0.0033935599691160417,-0.007771249712354322,0.0350227734999051,-1.7681825876395807,0.07703038416896807,35.13513513513514,False
Related Party Transactions,t3,2020-2022,5d,333,-0.010132022511321778,-0.017312020339983025,0.046274799519685265,-3.9955237533847248,6.45513842149887e-05,33.033033033033036,True
Related Party Transactions,t3,2023-2024,20d,139,-0.01630222912914741,-0.02316167464911789,0.06411531071776326,-2.9977308803620004,0.002719977447528453,35.97122302158273,True
Related Party Transactions,t3,2023-2024,2d,139,-0.0032795111272701494,-0.006616325860696826,0.0260703226794726,-1.4830988642857268,0.13804814572741006,36.69064748201439,False
Related Party Transactions,t3,2023-2024,5d,139,-0.004631692716877047,-0.005319983116153892,0.03664903448444983,-1.4899942809745408,0.13622573968245286,43.884892086330936,False
Related Party Transactions,t3,2025-2026,20d,5,-0.026286681931401757,-0.06071929961851508,0.07536643728688146,-0.7799069428980563,0.43544565150563985,40.0,False
Related Party Transactions,t3,2025-2026,2d,5,-0.005919370831316195,-0.009242079370335832,0.013529338034692272,-0.9783269165802547,0.32791266142652153,20.0,False
Related Party Transactions,t3,2025-2026,5d,5,-0.0032445866867274907,-0.001853047919981643,0.011340350347002712,-0.639761221515615,0.522327846995776,20.0,False
Resignation,t1,2020-2022,20d,236,-0.01900158335833123,-0.030772626004112846,0.12386597481857797,-2.3566428380253788,0.01844097395769709,36.016949152542374,True
Resignation,t1,2020-2022,2d,236,-0.003858741145226624,-0.008251576575115604,0.035624667235170465,-1.663990456058013,0.09611433666624322,35.59322033898305,False
Resignation,t1,2020-2022,5d,236,-0.007209960803335992,-0.012680522065385169,0.06694835969317618,-1.654432162958232,0.09803973601605331,40.67796610169492,False
Resignation,t1,2023-2024,20d,236,0.013163871799842458,-0.011904069810665718,0.14031415295600488,1.4412461718320215,0.1495151484609933,41.10169491525424,False
Resignation,t1,2023-2024,2d,236,-0.0027377049417634572,-0.006060181762100214,0.03462292184815343,-1.2147276746065148,0.2244699737546514,43.64406779661017,False
Resignation,t1,2023-2024,5d,236,-0.004580051520023846,-0.008488132999160458,0.04937809100835489,-1.424925206286236,0.15417882249794504,41.94915254237288,False
Resignation,t1,2025-2026,20d,278,0.0012310910586809853,-0.011159724580088404,0.10671348947561932,0.19235047082745277,0.8474676864309685,44.96402877697842,False
Resignation,t1,2025-2026,2d,278,-0.002362192895885959,-0.007944985260238291,0.033875314148236614,-1.1626645358935352,0.24496563567068785,41.726618705035975,False
Resignation,t1,2025-2026,5d,278,0.004749230139837953,-0.003462187096595737,0.058437669323831494,1.3550419067819255,0.1754042057066677,47.84172661870504,False
Resignation,t2,2020-2022,20d,158,-0.01358459417269933,-0.02581825599104709,0.09712835950884663,-1.7580416455166101,0.07874042358393364,36.708860759493675,False
Resignation,t2,2020-2022,2d,158,-0.00192158696258764,-0.0038941425321931122,0.031393375068149994,-0.7693971588187717,0.4416575747379141,43.67088607594937,False
Resignation,t2,2020-2022,5d,158,-0.01064036919913258,-0.00861122552236171,0.05093061235618766,-2.6260702695485465,0.008637698347270071,38.607594936708864,True
Resignation,t2,2023-2024,20d,177,-0.01607648360670871,-0.028503633119446592,0.09584855079679705,-2.231475609782618,0.025649641366254743,33.89830508474576,True
Resignation,t2,2023-2024,2d,177,-0.0017856118129299455,-0.005490127710422454,0.030656039841549108,-0.7749213595803924,0.43838612984179093,40.67796610169492,False
Resignation,t2,2023-2024,5d,177,-0.003287622544894646,-0.00698896360893142,0.03961026592796817,-1.104233262287968,0.26949196433789246,43.50282485875706,False
Resignation,t2,2025-2026,20d,227,-0.028940838847519395,-0.03343163795176485,0.08876384710965454,-4.912334442303262,8.999836798759518e-07,32.158590308370044,True
Resignation,t2,2025-2026,2d,227,-0.00021703358216328,3.863269389992041e-05,0.03480623873541765,-0.09394696886882699,0.9251512830379129,50.22026431718062,False
Resignation,t2,2025-2026,5d,227,-0.001808478662152441,0.0003959372803383765,0.049909792229158055,-0.5459345194777292,0.5851109488546997,50.66079295154186,False
Resignation,t3,2020-2022,20d,113,-0.00915830458355476,-0.021825802435253228,0.08660900276150545,-1.1240645893211179,0.260985626207512,38.05309734513274,False
Resignation,t3,2020-2022,2d,113,-0.005035220700675107,-0.0021886505744502793,0.03219670105250337,-1.6624414457926153,0.0964242946158175,43.36283185840708,False
Resignation,t3,2020-2022,5d,113,-0.007374518696596674,-0.008856277019456793,0.04375824381484254,-1.7914843515033922,0.07321560354447168,46.017699115044245,False
Resignation,t3,2023-2024,20d,117,0.006241974069676849,-0.009456118842936068,0.10584117272867141,0.6379112302363947,0.5235314669282489,40.17094017094017,False
Resignation,t3,2023-2024,2d,117,-0.00023554222028336066,-0.0015004462125818296,0.0314585347565569,-0.08098847190503175,0.9354511204744973,43.58974358974359,False
Resignation,t3,2023-2024,5d,117,-0.0005954598926697952,-0.006106685836431258,0.04616526602827358,-0.13951795539453882,0.8890408683463986,46.15384615384615,False
Resignation,t3,2025-2026,20d,120,-0.018284972502962557,-0.013769961784486584,0.09645869796904451,-2.0765554821086907,0.03784260533138753,46.666666666666664,True
Resignation,t3,2025-2026,2d,120,2.7454322082721508e-05,-0.0027285267433205806,0.027594676460501604,0.010898733693973843,0.991304240804136,43.333333333333336,False
Resignation,t3,2025-2026,5d,120,-0.004046437411110182,-0.002312432334103498,0.050043381256591676,-0.8857615100921742,0.3757460547557808,45.0,False
Schedule of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,20d,2188,-0.00492963034234674,-0.01566230986604128,0.1009489183986248,-2.2842116531927323,0.02235909503796853,41.72760511882998,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,2d,2188,-0.0021619849887422374,-0.006865059267944562,0.0380603744668837,-2.6570717141483184,0.007882267352330295,40.31078610603291,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,5d,2188,-0.002784182407580055,-0.008169092812887246,0.05848201866696157,-2.2268911469248645,0.025954549668157263,41.910420475319924,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,20d,1969,-0.011080586254601205,-0.01374853717186686,0.08348127500940714,-5.8897454238941425,3.867909923924905e-09,43.47384459116302,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,2d,1969,-0.0030344378274568522,-0.00574056100570397,0.030187028223922944,-4.460471213683054,8.177964336013918e-06,41.239207719654644,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,5d,1969,-0.004560268965529238,-0.00772958505286625,0.04527010093983191,-4.469941644420158,7.824094149926392e-06,42.45810055865922,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,20d,1666,-0.008147254265347962,-0.009821405555918039,0.07960078130349939,-4.177644093797366,2.9454406548276387e-05,43.157262905162064,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,2d,1666,-0.0016637311172518741,-0.0018944060923430373,0.028068208130214756,-2.419390381442591,0.01554654569350222,46.33853541416567,True
Schedule of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,5d,1666,-0.002579629591838194,-0.004442449804543058,0.04345346302811458,-2.4230950782351033,0.015388898442797451,45.978391356542616,True
Shareholders meeting,t1,2020-2022,20d,1353,0.0015277751675685082,-0.026166640713114253,0.13675306172897225,0.4109332534929503,0.6811214780677477,39.54175905395418,False
Shareholders meeting,t1,2020-2022,2d,1353,-0.0046874800728903526,-0.009427787869774051,0.03905134658426415,-4.415219699915529,1.0090745427145742e-05,37.620103473762015,True
Shareholders meeting,t1,2020-2022,5d,1353,-0.0026054391475863014,-0.01183944924766378,0.06651298854836804,-1.4408652608201855,0.14962275201190245,39.09830007390983,False
Shareholders meeting,t1,2023-2024,20d,1960,0.005526853091782071,-0.016833704790426562,0.11854658093165549,2.064034364900959,0.03901445823430654,43.52040816326531,True
Shareholders meeting,t1,2023-2024,2d,1960,-0.002631026291697416,-0.006585693293721828,0.0351693784856505,-3.3119862884477995,0.000926360861107952,40.255102040816325,True
Shareholders meeting,t1,2023-2024,5d,1960,-0.0005897002757213331,-0.00925696390170766,0.05921744584554429,-0.44086913477519163,0.6593077397100326,42.244897959183675,False
Shareholders meeting,t1,2025-2026,20d,1347,-0.0005033198059256397,-0.018383885715548387,0.11448425616138724,-0.16135486027019597,0.8718139170261758,42.093541202672604,False
Shareholders meeting,t1,2025-2026,2d,1347,-0.0029262469265615076,-0.006110177269227135,0.03122112369513282,-3.4399033342830276,0.0005819219892674424,42.68745360059391,True
Shareholders meeting,t1,2025-2026,5d,1347,-0.0002956090175370007,-0.004928870811094277,0.05352391328771168,-0.20269993875509904,0.8393695710492619,45.87973273942094,False
Shareholders meeting,t2,2020-2022,20d,761,-0.009501231468141259,-0.028310978498242045,0.11386787059865465,-2.301818242863576,0.02134542432514396,39.2904073587385,True
Shareholders meeting,t2,2020-2022,2d,761,-0.0027159176287644905,-0.006231458290217207,0.03220159753489272,-2.3266523989249546,0.01998377326765634,41.26149802890933,True
Shareholders meeting,t2,2020-2022,5d,761,-0.005380494676253338,-0.010629104637154718,0.047282047537601055,-3.1391947479807074,0.0016941281661638258,39.94743758212878,True
Shareholders meeting,t2,2023-2024,20d,1881,-0.007888989806231442,-0.01870635631087425,0.09888208396031543,-3.460175939956549,0.0005398225522862732,41.41414141414141,True
Shareholders meeting,t2,2023-2024,2d,1881,-0.0040258958499464065,-0.005994356909591048,0.031648044281160526,-5.517089835499573,3.446592744919539e-08,39.34077618288145,True
Shareholders meeting,t2,2023-2024,5d,1881,-0.00364739766094878,-0.009326373369112906,0.05182404047919929,-3.052433724341702,0.002269938512854056,40.13822434875066,True
Shareholders meeting,t2,2025-2026,20d,1484,-0.00988980809899279,-0.01737781981153408,0.09117847282912146,-4.178423942104767,2.9353612466756254e-05,41.105121293800536,True
Shareholders meeting,t2,2025-2026,2d,1484,-0.002218123433757021,-0.004446891330226965,0.029909731711678704,-2.8568677930245494,0.004278440034501826,42.99191374663073,True
Shareholders meeting,t2,2025-2026,5d,1484,-0.0046987951193306655,-0.008916921660260702,0.048897633561417735,-3.7018227306097864,0.00021405615777539665,40.76819407008086,True
Shareholders meeting,t3,2020-2022,20d,705,-0.0206136141224819,-0.026510491113501233,0.10157380398598694,-5.388488783733196,7.105259625577075e-08,38.72340425531915,True
Shareholders meeting,t3,2020-2022,2d,705,-0.0022139416780441704,-0.004678790460520554,0.02986089635677644,-1.9686018750512673,0.04899882709386543,43.68794326241135,True
Shareholders meeting,t3,2020-2022,5d,705,-0.004870684689573495,-0.00981875372675245,0.05100624132217761,-2.535486210984659,0.011229134918964082,41.702127659574465,True
Shareholders meeting,t3,2023-2024,20d,1325,-0.025195008603923753,-0.02823442527469966,0.07952134510456672,-11.532905476934616,9.00523298729592e-31,34.11320754716981,True
Shareholders meeting,t3,2023-2024,2d,1325,-0.004883430222785624,-0.006507056918516718,0.027049974378632588,-6.571523536561329,4.980301184261027e-11,37.660377358490564,True
Shareholders meeting,t3,2023-2024,5d,1325,-0.009292187459964052,-0.011569749730936052,0.04168185475763756,-8.114819531625717,4.865072738799633e-16,37.283018867924525,True
Shareholders meeting,t3,2025-2026,20d,1136,-0.0071185439647621605,-0.012504473714720188,0.08937035356824953,-2.6846449731552275,0.007260688677782524,42.517605633802816,True
Shareholders meeting,t3,2025-2026,2d,1136,-0.001468451099561941,-0.0018254309215582354,0.025700017506963477,-1.9258179720915485,0.05412710658026714,44.8943661971831,True
Shareholders meeting,t3,2025-2026,5d,1136,-0.0021429831025527057,-0.0035214947721767254,0.04213673876997316,-1.7141427752223504,0.0865025075104338,44.45422535211267,False
Spurt in Volume,t1,2020-2022,20d,515,-0.010370925010891761,-0.03386184147934623,0.12328442749547827,-1.909030582437847,0.05625814660357272,37.4757281553398,True
Spurt in Volume,t1,2020-2022,2d,515,-0.00807996826736786,-0.010901303863073641,0.03947529203381863,-4.645023528041722,3.400376999351335e-06,35.92233009708738,True
Spurt in Volume,t1,2020-2022,5d,515,-0.009653470575337043,-0.015271315358053705,0.0631965989172713,-3.4665174075365237,0.0005272475929930796,36.310679611650485,True
Spurt in Volume,t1,2023-2024,20d,366,-0.011884701240963656,-0.0338553984243688,0.10289401290092526,-2.2097274281110146,0.02712408499235849,35.24590163934426,True
Spurt in Volume,t1,2023-2024,2d,366,-0.007935612907487956,-0.011861039962108355,0.03914777041154574,-3.8780551881195295,0.00010529483447135904,34.42622950819672,True
Spurt in Volume,t1,2023-2024,5d,366,-0.004348872976760475,-0.014979111863137495,0.06154653767880412,-1.3518037253906667,0.17643811208049098,38.52459016393443,False
Spurt in Volume,t1,2025-2026,20d,271,-0.01125734394747672,-0.016878027840511622,0.10848559183093445,-1.7082385492746914,0.08759208834142994,39.48339483394834,False
Spurt in Volume,t1,2025-2026,2d,271,-0.004789788612027785,-0.008927453263718244,0.046520393801644806,-1.694952805296589,0.09008437404298884,37.269372693726936,False
Spurt in Volume,t1,2025-2026,5d,271,-0.007783618042980845,-0.0138909712819959,0.06698094068110873,-1.9129997755691486,0.05574808118328843,32.47232472324723,True
Spurt in Volume,t2,2020-2022,20d,65,0.011412196475702267,-0.005974089779169356,0.11696065357836788,0.7866583047066102,0.43148191828781246,46.15384615384615,False
Spurt in Volume,t2,2020-2022,2d,65,-0.0075470923192730785,-0.0064112351322458405,0.03385539488627309,-1.7972498543460953,0.07229596314450165,36.92307692307693,False
Spurt in Volume,t2,2020-2022,5d,65,-0.006475759736577208,-0.021343146065015972,0.0739602187949946,-0.7059098115576793,0.48024422555710855,35.38461538461539,False
Spurt in Volume,t2,2023-2024,20d,91,-0.006118249163843382,-0.01157473753426741,0.12938253247401577,-0.45109935706342724,0.6519179410551681,35.16483516483517,False
