transition,pub_period,pub_year,review_date,E_source,cell,isin,symbol,company_name,prev_rank,cur_rank,prev_category,category,drop_reason,qty,entry_open,exit_open,gross_ret,net_ret,cost_frac,fees,bench_ret,ar_net,ar_gross,pre_ar_20d,pre_ar_60d
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE048G01026,NAVINFLUOR,NAVIN FLUORINE INTERNATIONAL LIMITED,214,264,MID,SMALL,,6.0,3825.05,3220.05,-0.15816786708670472,-0.16427626952629537,0.006108402439590654,63.18884784636,0.10539906040957203,-0.2696753299358674,-0.26356692749627675,-0.10685520670693816,-0.2818881416693553
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE100A01010,ATUL,"ATUL LIMITED.,",216,265,MID,SMALL,,3.0,7050.0,6435.0,-0.08723404255319145,-0.09375778898486442,0.006523746431672972,61.03319150394001,0.10539906040957203,-0.19915684939443645,-0.19263310296276348,-0.056297747135543696,-0.28014647140760895
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE716A01013,WHIRLPOOL,WHIRLPOOL OF INDIA LTD,250,270,MID,SMALL,,18.0,1371.0,1367.1,-0.002844638949671796,-0.009684904292918906,0.0068402653432471094,70.7104762769304,0.10539906040957203,-0.11508396470249094,-0.10824369935924383,-0.09534379828486084,-0.46922091613663197
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE299U01018,CROMPTON,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,237,278,MID,SMALL,,78.0,318.65,292.45,-0.08222187352895027,-0.08865875927753197,0.0064368857485817,69.06243794370721,0.10539906040957203,-0.194057819687104,-0.1876209339385223,-0.032575226799754775,-0.23901259565877853
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE410B01037,VINATIORGA,"VINATI ORGANICS LTD.,",232,283,MID,SMALL,,14.0,1752.05,1690.05,-0.03538711794754712,-0.04206780768788698,0.006680689740339862,69.553571702736,0.10539906040957203,-0.14746686809745901,-0.14078617835711915,-0.08451057449255073,-0.3678505844866007
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE769A01020,AARTIIND,AARTI INDUSTRIES LTD,231,286,MID,SMALL,,39.0,629.0,664.0,0.055643879173290944,0.04850590088401652,0.007137978289274427,71.86794890502,0.10539906040957203,-0.056893159525555514,-0.04975518123628109,0.012155356286540409,0.04131371727623012
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE182A01018,PFIZER,"PFIZER LTD.,",248,288,MID,SMALL,,5.0,4411.0,4790.25,0.08597823622761269,0.07861509766567987,0.007363138561932825,66.91380902539501,0.10539906040957203,-0.026783962743892165,-0.01942082418195934,-0.024218272386523187,-0.20352209687434297
2023H1->2023H2,2023H2,2024,2024-01-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE343B01030,RAJESHEXPO,RAJESH EXPORTS LTD.,227,336,MID,SMALL,,66.0,375.4,353.0,-0.059669685668620076,-0.0662218974349873,0.006552211766367222,69.4729000474368,0.10539906040957203,-0.17162095784455933,-0.1650687460781921,-0.03803132731922898,-0.5517371344439764
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE158A01026,HEROMOTOCO,Hero MotoCorp Limited,101,85,MID,LARGE,,4.0,5565.65,5200.25,-0.0656527090276966,-0.07224731584191058,0.006594606814213977,63.9027198494432,0.012522846437142299,-0.08477016227905287,-0.0781755554648389,-0.2099628382648523,-0.01937346921343419
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE010B01027,ZYDUSLIFE,Zydus Lifesciences Limited,104,87,MID,LARGE,,21.0,1164.9,1237.0,0.061893724783243176,0.054722542464061164,0.007171182319182012,71.87077178782681,0.012522846437142299,0.042199696026918865,0.04937087834610088,-0.10959989363538902,-0.09862164155542841
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE121E01018,JSWENERGY,JSW Energy Limited,105,88,MID,LARGE,,33.0,742.8,689.95,-0.07114970382337094,-0.0776511495631721,0.006501445739801159,68.6113706294106,0.012522846437142299,-0.0901739960003144,-0.08367255026051323,-0.010052565162447014,-0.01473430140472809
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE848E01016,NHPC,NHPC Limited,117,90,MID,LARGE,,238.0,104.5,99.0,-0.052631578947368474,-0.059216710240717174,0.0065851312933487005,69.85835799766801,0.012522846437142299,-0.07173955667785947,-0.06515442538451077,-0.1562629087891676,-0.17151708570360502
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE257A01026,BHEL,Bharat Heavy Electricals Ltd.,148,96,MID,LARGE,,78.0,317.3,292.0,-0.07973526630948635,-0.0861873665026277,0.006452100193141352,68.9009797371768,0.012522846437142299,-0.09871021293977,-0.09225811274662865,-0.0416872885603814,-0.02455046437892161
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE775A01035,MOTHERSON,Samvardhana Motherson International Limited,102,98,MID,LARGE,,181.0,137.20666666666665,121.69333333333333,-0.11306544871483404,-0.11934789577660998,0.006282447061775942,68.22691355100349,0.012522846437142299,-0.13187074221375228,-0.12558829515197634,0.15861141055969297,0.4804142106581044
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE323A01026,BOSCHLTD,Bosch Ltd,108,100,MID,LARGE,"notional Rs25,000 buys <1 share at Rs35,242.44",,,,,,,,,,,,
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE455K01017,POLYCAB,Polycab India Limited,83,102,LARGE,MID,,3.0,6639.0,6521.3,-0.01772857358035851,-0.024648057500814224,0.006919483920455716,59.8353919662012,0.012522846437142299,-0.03717090393795652,-0.030251420017500807,-0.2254630831380834,0.017329370275608325
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE726G01019,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,79,104,LARGE,MID,,38.0,641.6,718.0,0.11907730673316697,0.11161663963129986,0.007460667101867102,73.12482654215361,0.012522846437142299,0.09909379319415756,0.10655446029602467,-0.0669442471911128,-0.22008247161384564
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE765G01017,ICICIGI,ICICI Lombard General Insurance Company Limited,98,105,LARGE,MID,,13.0,1865.05,1950.0,0.04554837671912293,0.03845349189191016,0.007094884827212766,70.9641344995338,0.012522846437142299,0.025930645454767864,0.03302553028198063,-0.07212930083744151,-0.1506788790759246
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE647A01010,SRF,SRF Ltd.,95,117,LARGE,MID,,10.0,2401.0,2497.15,0.04004581424406495,0.03297213926348053,0.007073674980584421,70.29261415640201,0.012522846437142299,0.020449292826338228,0.02752296780692265,-0.15367962281711223,-0.3371389105359561
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE196A01026,MARICO,Marico Limited,92,119,LARGE,MID,,39.0,632.0,672.0,0.06329113924050622,0.05611781666985394,0.007173322570652285,72.32967083088,0.012522846437142299,0.04359497023271164,0.050768292803363924,-0.25129594592746785,-0.028391121146104092
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE018E01016,SBICARD,SBI CARDS AND PAYMENT SERVICES LIMITED,82,124,LARGE,MID,,34.0,723.25,703.35,-0.02751469063256129,-0.03423330337618502,0.006718612743623731,69.8888747654232,0.012522846437142299,-0.04675614981332732,-0.04003753706970359,-0.17023703328960793,-0.2252518976903941
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE463A01038,BERGEPAINT,Berger Paints India Ltd,97,128,LARGE,MID,,48.0,514.4,545.1,0.05968118195956462,0.052527124711068574,0.0071540572484960485,72.33634285073282,0.012522846437142299,0.040004278273926275,0.04715833552242232,-0.11095062179553294,-0.32922635933761357
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-MID,INE031A01017,HUDCO,Housing &Urban Development Corporation Ltd.,307,185,SMALL,MID,,75.0,330.05,298.6,-0.09528859263747913,-0.10166243839699896,0.006373845759519825,68.512137638655,0.012522846437142299,-0.11418528483414125,-0.10781143907462143,0.16806998226198955,0.29353907989023553
